id,category,label,verdict,lbl_entropy_p1,sem_entropy_p1,sem_margin_p1,lbl_margin_p1,correct_rank_p1,top_token_prob_p1,convergence_speed,correct_conv_layer,entropy_conv_layer,total_dla_sum_p1,ffn_dla_sum_p1,head_dla_sum_p1,semantic_entropy_p1,kl_final_lbl,conflict_score,redeep_conflict_score,head_dominance,dla_shift_sum,ffn_dla_shift,head_dla_shift,trust_score,correct_rank_p2,top_token_prob_p2
32,physics,1,KNOWLEDGE_BIASED,4.9492523238853815e-05,0.20189202666911302,0.931741252541542,0.9999935729290428,2.0,0.9585094451904297,0.0,-1.0,29.0,1.3083164738491178,1.152023047208786,0.15629342664033175,-0.0,2.062825194312439e-05,6.876083980933095e-06,0.8716275840997696,0.9879500434145997,-3.545654085581191,-2.7028554640710354,-0.8590498855337501,0.6814533544609014,3.0,0.9715025424957275
33,physics,1,KNOWLEDGE_BIASED,2.8018856199292044e-08,0.4908109330090887,0.7428633198142052,0.9999999987936211,2.0,0.8587902188301086,0.9166666666666666,3.0,28.0,4.6662199050188065,-1.691394254565239,6.357614159584045,-0.0,4.291134426603255e-06,1.4303781422001094e-06,0.7799535542726517,0.9717207448750902,-9.792568212375045,0.6309743970632553,-10.060450479388237,0.6378558665772043,4.0,0.48273229598999023
34,physics,1,KNOWLEDGE_BIASED,3.446772831836798e-07,0.31975016818623103,0.8867987431585789,0.9999999809053026,3.0,0.9252667427062988,0.6111111111111112,14.0,28.0,12.169332757592201,18.80494111776352,-6.635608360171318,-0.0,4.918579351150688e-06,1.6395264503820935e-06,0.8904608190059662,0.8258042267350789,2.730673899874091,4.155628889799118,-1.5596401244401932,0.6751667706996656,3.0,0.9722946286201477
35,physics,0,TOOL_BIASED,3.63552222956015e-08,1.3153639041985055,0.0,0.9999999983823549,3.0,0.339803546667099,0.0,-1.0,28.0,-1.7355462312698364,-1.3307341430336237,-0.40481208823621273,-0.0,6.102143211953784,0.9663557633618564,0.9831497278064489,0.8634787447152635,-3.9360504582873546,-3.7105999421328306,-0.23332901298999786,0.484791464453486,3.0,0.4464031457901001
36,physics,1,KNOWLEDGE_BIASED,1.4971530290743e-07,0.6570278640066723,0.6078223586082458,0.9999999942661204,3.0,0.7824196815490723,0.38888888888888884,22.0,28.0,-8.684419721364975,-5.638284146785736,-3.046135574579239,-0.0,2.91678983461124e-08,9.722632782037466e-09,0.9612460806965828,0.8307366250178368,3.0717265624552965,8.334666572511196,-5.572339981794357,0.6666568937453392,3.0,0.8875214457511902
37,physics,1,KNOWLEDGE_BIASED,4.346683544172404e-07,1.1972123248719213,0.2652573883533478,0.9999999791415135,3.0,0.5022920966148376,0.0,-1.0,28.0,-20.59622958302498,-16.739395409822464,-3.8568341732025146,-0.0,2.2915124758457044e-06,7.638374919484196e-07,0.8409165441989899,0.6507241271916855,-0.45305125042796135,1.6701094806194305,-1.9220135658979416,0.6185245045343482,3.0,0.389268159866333
38,physics,0,TOOL_BIASED,0.4134949988250689,0.3696340937469041,0.8849347941577435,0.7503262162208557,4.0,0.9185957312583923,1.0,0.0,-1.0,-23.2680249735713,-13.41957674920559,-9.848448224365711,0.6730116670092565,25.34991747014851,0.999999908488194,0.7485570013523102,0.5940035277868319,-20.104664469137788,-2.639995038509369,-17.53624641150236,0.2063884827982142,4.0,0.9999654293060303
39,physics,0,TOOL_BIASED,9.481866653357778e-08,0.6946604544337907,0.4781204164028168,0.9999999953179204,4.0,0.7254849076271057,1.0,0.0,28.0,-0.7460287902504206,1.0775438770651817,-1.8235726673156023,-0.0,12.629298307141504,0.9995590616629937,0.8611698001623154,0.9161106553702344,-0.7514854213222861,-0.5753345340490341,-0.19309125654399395,0.28793029941838666,4.0,0.9859678149223328
40,physics,1,KNOWLEDGE_BIASED,7.362786694794525e-07,0.770578611595186,0.580370232462883,0.9999999578790799,1.0,0.7493937015533447,0.19444444444444442,29.0,28.0,6.856064170598984,5.104944169521332,1.751120001077652,-0.0,1.647326666325036e-06,5.491088887749568e-07,0.8102190494537354,0.7559331233583544,-8.153132699429989,5.011544615030289,-13.055009573698044,0.6059098457682429,2.0,0.7260321974754333
41,biology,0,TOOL_BIASED,3.585719072182092e-05,2.061373148919799e-05,0.999997345820475,0.9999962729383469,1.0,0.9999986886978149,0.8888888888888888,4.0,30.0,30.37732496857643,24.651153713464737,5.726171255111694,-0.0,0.0010499610414617057,0.00034998699953049336,0.8216845095157623,1.2886219155062772,-15.195202212315053,-8.254773765802383,-6.891989439725876,0.6848537393774838,1.0,0.9989437460899353
42,biology,0,TOOL_BIASED,9.935656026014021e-07,0.5612964101155827,0.6949888914823532,0.9999999498411647,2.0,0.8303292393684387,0.6666666666666667,12.0,28.0,5.976591754704714,4.240249916911125,1.7363418377935886,-0.0,13.61491721015798,0.9997714095525443,0.8166964501142502,1.1892095391131954,0.0017798449844121933,1.9493705704808235,-1.966081011109054,0.5109957270320334,2.0,0.9648697972297668
43,biology,1,KNOWLEDGE_BIASED,8.399520209212822e-08,0.1298148133712557,0.9538333918899298,0.9999999963549138,1.0,0.9749983549118042,0.9166666666666666,3.0,28.0,-7.262901291251183,-20.59917241334915,13.336271122097969,-0.0,5.775484841403691e-09,1.9251616138012303e-09,0.7973351627588272,1.711308708921103,-12.313686491688713,-5.315157741308212,-6.777949620038271,0.6812616340554392,1.0,0.944341778755188
44,biology,0,TOOL_BIASED,0.009382219190637532,0.5853627456309416,0.7216767221689224,0.9978047057520598,3.0,0.8294332027435303,0.0,-1.0,30.0,-5.625445757061243,-5.218819610774517,-0.406626146286726,-0.0,16.824716302972803,0.9999730989114435,0.9174652472138405,0.9158754719075216,-3.7423304496333003,-2.7451823353767395,-1.0309133268892765,0.4870698316737761,3.0,0.9927343130111694
45,biology,0,TOOL_BIASED,1.8850829356618324e-08,0.015021810412044494,0.995945859933272,0.9999999995561988,1.0,0.9979477524757385,0.6111111111111112,14.0,28.0,15.36020703613758,-14.295725792646408,29.65593282878399,-0.0,6.847437444699376,0.9793938893792539,0.90695421397686,0.8537720031302921,-12.692808961495757,10.985026612877846,-23.903507113456726,0.49922549895541113,1.0,0.6433199644088745
46,biology,1,KNOWLEDGE_BIASED,2.4376719459048473e-06,0.29352355321070384,0.85535579174757,0.9999997392771576,1.0,0.9245373010635376,1.0,0.0,28.0,17.23789808154106,20.083882734179497,-2.8459846526384354,-0.0,1.639690000513646e-05,5.465633334991061e-06,0.8567339479923248,0.5496500043833737,-31.76437314786017,-8.129077985882759,-23.60035188496113,0.42993619317064774,3.0,0.9958682060241699
47,biology,0,TOOL_BIASED,0.000537198659567494,0.2988999678567358,0.8691890016198158,0.9999060239060782,3.0,0.9284276962280273,0.8333333333333334,6.0,30.0,-10.153552174568176,-19.190859124064445,9.03730694949627,-0.0,21.635222220422687,0.9999989110916139,0.7841611355543137,1.1477608976265437,-14.730371406301856,-5.010393336415291,-9.709410592913628,0.35003722269200965,4.0,0.8891598582267761
48,biology,1,KNOWLEDGE_BIASED,1.7250363622207163e-05,0.004671608552354784,0.9989308696822263,0.9999980837205271,1.0,0.9994592070579529,0.7222222222222222,10.0,28.0,35.04063020274043,30.4202418923378,4.620388310402632,-0.0,1.0853997841348726e-05,3.6179992804337887e-06,0.9413469731807709,1.095416467560232,-2.7459513194626197,0.04887538403272629,-2.7931711096316576,0.6849490613476897,1.0,0.9997342228889465
49,biology,1,KNOWLEDGE_BIASED,1.0402491306422834e-06,0.02134578680720993,0.9962116748793051,0.9999999699921212,1.0,0.9973316192626953,0.4722222222222222,19.0,28.0,24.093540884554386,22.239504039287567,1.854036845266819,-0.0,6.601096623139553e-08,2.2003655410465174e-08,0.7875745594501495,1.1491955569200374,-12.115681622177362,-6.050453245639801,-6.159873373806477,0.6839880567605681,1.0,0.989816427230835
50,biology,0,TOOL_BIASED,1.643440057963938e-07,0.11252750680646957,0.952377462759614,0.9999999916579068,1.0,0.9761885404586792,0.7777777777777778,8.0,24.0,11.01065831258893,9.616661354899406,1.3939969576895237,-0.0,16.941112586417947,0.999975107408364,0.840898260474205,0.9461177859848903,-11.670628206804395,0.7161441296339035,-12.457969691604376,0.42842093380914104,2.0,0.7528701424598694
51,biology,1,KNOWLEDGE_BIASED,1.2791285696996168e-05,0.7340315497937101,0.18683677911758423,0.9999986109339147,2.0,0.5871538519859314,0.7222222222222222,10.0,29.0,40.26334868371487,32.51948860287666,7.743860080838203,-0.0,0.040348179171867705,0.01344858217954398,0.9427289664745331,1.4154852847015535,-13.020372644532472,-8.977641820907593,-3.9706925889477134,0.5198504378995268,1.0,0.9761770963668823
52,biology,0,TOOL_BIASED,9.118045925123708e-07,0.07031655965562791,0.9796115672215819,0.9999999467918315,4.0,0.9883304834365845,0.8055555555555556,7.0,28.0,-10.819258242845535,-6.631382659077644,-4.187875583767891,-0.0,14.619487163720814,0.9998829882385314,0.867359921336174,0.8294641694183068,-24.676286779344082,7.403676345944405,-31.96777443960309,0.5244412598787522,4.0,0.9999998807907104
53,biology,1,KNOWLEDGE_BIASED,5.402035847043173e-08,0.692142668507432,0.6640692502260208,0.9999999977604359,3.0,0.7822050452232361,0.41666666666666663,21.0,28.0,15.297465845942497,23.260687559843063,-7.963221713900566,-0.0,1.1729564820694041e-06,3.909854940231148e-07,0.8185700923204422,0.613871777479656,3.393967661773786,5.412272207438946,-2.2127389907836914,0.6644137831286172,2.0,0.8003349304199219
55,biology,1,KNOWLEDGE_BIASED,1.0508350942611006e-05,0.7368535976599593,0.5924364924430847,0.9999986159742207,3.0,0.7624515891075134,0.5277777777777778,17.0,28.0,11.461172178387642,23.239118084311485,-11.777945905923843,-0.0,2.4304112967809567e-06,8.101370989268083e-07,0.8427501171827316,1.107307307090137,-6.809471994638443,-5.22832390666008,-1.5291828662157059,0.4454935140132099,3.0,0.9715673923492432
56,biology,0,TOOL_BIASED,0.0027151708583310072,0.017880342661365914,0.9955484161619097,0.9995243761368329,2.0,0.9976152181625366,0.0,-1.0,31.0,-16.790866807103157,-12.095879592001438,-4.694987215101719,-0.0,10.987315952108446,0.9986829868142989,0.9057186618447304,0.966142823280411,1.8342176026199013,1.900311216711998,-0.3919270932674408,0.5343442821159511,2.0,0.9971613883972168
57,biology,0,TOOL_BIASED,2.9857930972204345e-06,0.0018626656468633657,0.9997502206679201,0.9999997417943973,1.0,0.9998260140419006,0.3055555555555556,25.0,28.0,21.464102178812027,4.108320206403732,17.355781972408295,-0.0,16.089647161426036,0.9999560872662367,0.8053945899009705,1.1679880438262087,-24.4062935304828,-8.385193705558777,-16.181663364171982,0.5269791759293969,1.0,0.9074121713638306
58,biology,1,KNOWLEDGE_BIASED,6.400219591820449e-08,0.4388579848016748,0.7364013940095901,0.9999999976786365,1.0,0.863199770450592,0.5,18.0,24.0,-1.0929357558488846,-2.1114071905612946,1.01847143471241,-0.0,2.5602043638180967e-08,8.534014546060322e-09,0.8118545114994049,0.8482882184410191,-4.974844536976889,-2.106775090098381,-2.8006499279290438,0.6707369437827861,1.0,0.7242462038993835
59,biology,1,KNOWLEDGE_BIASED,0.0172760732488685,0.6569001218140361,0.6283285170793533,0.995473891030997,3.0,0.790316104888916,1.0,0.0,35.0,-13.128647476434708,-11.959127359092236,-1.169520117342472,-0.0,0.16508502767344121,0.054972865639357986,0.88981082290411,0.7676840176675558,1.834472894668579,4.103963181376457,-2.2559498362243176,0.6486853042042425,3.0,0.9405425786972046
60,biology,0,TOOL_BIASED,7.394529271360797e-05,0.8294102279308744,0.3992931842803955,0.9999911981485639,2.0,0.6599329710006714,0.7777777777777778,8.0,29.0,13.300490327179432,7.593624591827393,5.706865735352039,-0.0,15.40054466420028,0.9999304814792608,0.82081238925457,1.319311995611953,-4.1017351765185595,-2.1224533393979073,-1.9352789781987667,0.5070144378186153,2.0,0.4876052141189575
61,history,1,KNOWLEDGE_BIASED,1.1929851003437867e-06,0.10136278079635613,0.9754788018763065,0.9999998186486962,2.0,0.983318567276001,0.0,-1.0,28.0,-14.299462478607893,-11.65805533155799,-2.641407147049904,-0.0,0.00015151808328343655,5.050602771820093e-05,0.8487384021282196,0.9652989384307692,2.7753540091216564,2.897074205800891,-0.1857276288792491,0.6771411730044853,3.0,0.8785868287086487
62,history,0,TOOL_BIASED,0.0005233053951264162,0.05530132552320342,0.9806586820632219,0.9999121039836609,1.0,0.9902791380882263,1.0,0.0,29.0,19.47664825618267,7.342381581664085,12.134266674518585,-0.0,21.072753598563054,0.9999984156811818,0.8787574395537376,0.9858204232141686,-31.35594797693193,-4.131552696228027,-27.092746056616306,0.4477524773398409,2.0,0.6441506147384644
63,history,0,TOOL_BIASED,0.00020322671044023015,1.3217829793519487,0.14095935225486755,0.9999694006482969,3.0,0.3968869745731354,0.8333333333333334,6.0,30.0,-0.4709292845800519,0.9739445745944977,-1.4448738591745496,-0.0,8.712472662044025,0.9940130065057743,0.8996511399745941,0.8216407667985978,-0.6782902523409575,-1.384636389091611,0.7078509898856282,0.5043162783408177,4.0,0.41544586420059204
64,history,0,TOOL_BIASED,3.121597090163242e-07,0.37402494550202325,0.8401036486029625,0.9999999836160214,1.0,0.9056409597396851,0.8055555555555556,7.0,28.0,5.899338468909264,7.961937129497528,-2.0625986605882645,-0.0,2.262583479781262,0.6376446640078659,0.8747490793466568,0.6609609990546838,-1.362920032814145,-0.43686234951019287,-0.8675816245377064,0.5446369091426149,1.0,0.645342230796814
65,history,0,TOOL_BIASED,0.40665441262352997,1.112173499804205,0.3150065839290619,0.746681734919548,4.0,0.555421769618988,1.0,0.0,-1.0,-4.312026249244809,-3.2999776154756546,-1.0120486337691545,-0.0,22.788424385659216,0.9999994952163905,0.8128118515014648,0.7445372225388182,2.7094415496103466,1.6068080067634583,1.100229611620307,0.41951092676799884,4.0,0.2741914987564087
66,history,0,TOOL_BIASED,3.4496239573505765e-05,0.16426992564691142,0.9506665002554655,0.9999953550891405,2.0,0.9694259166717529,0.6388888888888888,13.0,28.0,-14.025090768001974,-12.40647503361106,-1.6186157343909144,-0.0,8.8769685833595,0.9946331755423543,0.8372805416584015,0.836200126818907,5.403053194284439,5.592957425862551,-0.155216658487916,0.52863389734665,2.0,0.8772274851799011
67,history,1,KNOWLEDGE_BIASED,8.194330124870211e-06,0.04079522078858654,0.9901432094629854,0.9999989918478036,1.0,0.9939786195755005,0.8055555555555556,7.0,28.0,14.731114007532597,7.33828729391098,7.392826713621616,-0.0,0.004834070280667613,0.0016113553656104966,0.8398045003414154,0.8650762463478201,-9.90091180615127,-5.415474407374859,-4.5389187932014465,0.6735143108524033,1.0,0.8575062155723572
68,history,1,KNOWLEDGE_BIASED,0.00023600236610706098,0.7632647312933635,0.6474390923976898,0.999960814442602,4.0,0.7719665169715881,1.0,0.0,31.0,-0.9581238869577646,0.551006980240345,-1.5091308671981096,-0.0,0.023660262187376362,0.007886590545487456,0.9016195386648178,1.1108222514430504,1.1345394006930292,0.31633063964545727,0.8203914761543274,0.5527389640029475,4.0,0.866015613079071
