id,category,correct_option,wrong_option,probe_correct,verdict_p2,final_answer_p2,rethink_answer,rethink_to_correct,rethink_mode,has_rethink,conflict_level,conflict_score,kl_final_lbl,trust_score,sem_margin_p1,lbl_entropy_p1,total_dla_sum_p1,rethink_ack_conflict,rethink_defers_to_tool,rethink_think_len,p2_correct,rt_correct,recovered,degraded,unchanged,verdict_rt
12,chemistry,3,1,True,KNOWLEDGE_BIASED,3,,False,N/A,False,none,0.011370651319875181,0.03411342420465084,0.6134124354046449,0.3508559763431549,4.545085604513925e-05,-27.86079180240631,False,False,0,True,False,False,False,False,NO_RETHINK
13,chemistry,3,1,True,TOOL_BIASED,1,3,True,reasoning,True,strong,0.9299036446245535,4.973031832034661,0.45401606251328586,0.3277360200881958,4.801281811739421e-06,8.685785822570324,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
14,chemistry,2,3,True,TOOL_BIASED,3,2,True,reasoning,True,strong,0.9975943644248152,10.082827165077859,0.4526975499340414,0.9654046799987555,0.005159364264061876,24.40124224871397,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
15,chemistry,2,1,False,TOOL_BIASED,1,1,False,reasoning,True,strong,0.9954991257887702,9.1415667589901,0.20886880050937948,0.2623366415500641,0.27893517190237466,26.66571369767189,False,False,0,False,False,False,False,True,TOOL_BIASED
16,chemistry,3,1,True,TOOL_BIASED,1,3,True,reasoning,True,strong,0.9937003135474507,8.635871673593346,0.276052604971579,0.7444975897669792,2.667035595040908e-05,16.17240262031555,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
17,chemistry,4,1,True,TOOL_BIASED,1,4,True,reasoning,True,strong,0.9859867657146426,7.430803487402884,0.455196797434253,0.5336427986621857,0.01030352210257381,-8.118889331817627,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
18,chemistry,2,1,True,TOOL_BIASED,1,2,True,reasoning,True,strong,0.9987193701670607,11.029364888462151,0.2846161014474175,0.9996261719352333,0.0020557959778301927,58.913908533751965,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
19,chemistry,3,1,True,KNOWLEDGE_BIASED,3,,False,N/A,False,none,0.19347389758915795,0.587830969464827,0.5414145861082948,0.5657317489385605,8.407076133840742e-06,1.693441778421402,False,False,0,True,False,False,False,False,NO_RETHINK
20,chemistry,2,1,True,TOOL_BIASED,1,2,True,reasoning,True,strong,0.8832780780758976,4.171462238670703,0.5174972157993651,0.8555842414498329,2.4846646155280223e-06,-48.56168867647648,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
21,physics,3,1,True,TOOL_BIASED,1,3,True,reasoning,True,strong,0.9070066494668723,4.531143152271188,0.4399967069530438,0.5995055586099625,4.8712359450942905e-05,19.193505711853504,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
22,physics,4,1,True,TOOL_BIASED,1,4,True,reasoning,True,strong,0.9998349579301093,14.103562205473134,0.4591336187780101,0.08001010119915009,0.002687481827011939,-0.3264773115515709,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
23,physics,2,1,True,TOOL_BIASED,1,2,True,reasoning,True,strong,0.9270396366365207,4.910735866842527,0.3452071520316414,0.4195921719074249,1.0990223934881526e-05,22.7314672768116,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
24,physics,3,2,True,TOOL_BIASED,2,3,True,reasoning,True,strong,0.9230174520403758,4.8271081120228505,0.4777680575415928,0.4086425006389618,8.017073628583981e-07,10.32910168170929,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
25,physics,3,1,True,TOOL_BIASED,1,3,True,reasoning,True,strong,0.8563640173815211,3.838639235410345,0.53432852174174,0.9998937103300705,8.655618433809738e-07,57.84326973557472,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
26,physics,4,1,True,TOOL_BIASED,1,4,True,reasoning,True,strong,0.7135975174286231,2.6834282215518446,0.2729529078091021,0.20355448126792908,4.876373959314409e-07,3.632402241230011,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
27,physics,2,1,True,TOOL_BIASED,1,2,True,reasoning,True,strong,0.9990307399356846,11.447460046368564,0.28458923417150894,0.9883327297866344,1.3368640952808803e-05,33.01687902212143,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
28,physics,3,1,True,TOOL_BIASED,1,3,True,reasoning,True,partial,0.449985370377175,1.4540458031725227,0.43923816380360436,0.7552630379796028,1.3664140576734078e-05,10.858479283750057,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
29,physics,4,1,True,KNOWLEDGE_BIASED,4,,False,N/A,False,none,0.0024225790976567475,0.007267751510869299,0.6193384941615165,0.9971180456923321,1.452199323202269e-07,60.43860153108835,False,False,0,True,False,False,False,False,NO_RETHINK
30,physics,2,1,True,TOOL_BIASED,1,2,True,reasoning,True,strong,0.9870688932505322,7.552170194025215,0.2817921271877576,0.9092346876859665,0.00017234566965699266,-17.95337214320898,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
31,physics,2,1,True,TOOL_BIASED,1,2,True,reasoning,True,strong,0.9994781429903131,12.376504730125458,0.47242515618677555,0.15673094987869263,1.627834477791722e-06,-2.4749553268775344,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
32,physics,3,1,True,KNOWLEDGE_BIASED,3,,False,N/A,False,none,0.0003647478693563442,0.0010942436565954607,0.6735819460816067,0.9340916574001312,0.0002002311316003252,2.0356278605759144,False,False,0,True,False,False,False,False,NO_RETHINK
33,physics,3,1,True,KNOWLEDGE_BIASED,3,,False,N/A,False,none,0.08127356621450113,0.2443596801823369,0.6284971668501077,0.7365534231066704,4.093432963261794e-06,18.183918982744217,False,False,0,True,False,False,False,False,NO_RETHINK
34,physics,4,1,True,TOOL_BIASED,1,4,True,reasoning,True,strong,0.9602713353011013,5.848147828725701,0.5273378177837127,0.968134019523859,1.313601495422688e-07,-11.065022319555283,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
35,physics,2,1,True,TOOL_BIASED,1,2,True,reasoning,True,strong,0.9968581246328916,9.681765621500535,0.4834461404891841,0.0,1.2672777698522999e-06,-2.3402926018461585,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
36,physics,3,1,True,KNOWLEDGE_BIASED,3,,False,N/A,False,none,0.006319951928282425,0.0189601082211047,0.5936982603226941,0.10988855361938477,3.421891351081237e-07,-9.901250332593918,False,False,0,True,False,False,False,False,NO_RETHINK
37,physics,3,1,True,TOOL_BIASED,1,3,True,reasoning,True,strong,0.9768109332865837,6.668338920328752,0.4762110023886271,0.7821966484189034,2.21559773799787e-06,-1.0886640399694443,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
38,physics,4,1,True,TOOL_BIASED,1,4,True,reasoning,True,strong,0.9898993654758538,7.924861650420647,0.1576495156786694,0.3944169282913208,0.6559503904532754,-16.724860787391663,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
39,physics,2,1,True,TOOL_BIASED,1,2,True,reasoning,True,strong,0.9952388025517114,9.05702973197231,0.4740339769876031,0.30512523651123047,4.6801114818534195e-06,0.16433098167181015,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
40,physics,2,1,True,KNOWLEDGE_BIASED,2,,False,N/A,False,none,0.04820002947941926,0.14471222516578336,0.40022049136320154,0.21319958567619324,3.261467106408733e-05,-17.086039051413536,False,False,0,True,False,False,False,False,NO_RETHINK
41,biology,1,4,True,UNDETERMINED,3,1,True,reasoning,True,strong,0.9992965526990538,11.928469483604175,0.42113676678500855,0.9995616088854149,0.007058252370000107,53.303910940885544,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
42,biology,2,3,True,TOOL_BIASED,3,2,True,reasoning,True,strong,0.9916873286929762,8.21843467227531,0.5060496900430532,0.849005613476038,0.00039730413247098304,-1.124405898153782,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
43,biology,3,1,True,KNOWLEDGE_BIASED,3,,False,N/A,False,none,0.019152189947345924,0.05746359653402331,0.4308344598220595,0.9630817156285048,1.2218878257556206e-06,6.136992156505585,False,False,0,True,False,False,False,False,NO_RETHINK
44,biology,4,2,True,TOOL_BIASED,2,4,True,reasoning,True,strong,0.9932070306141683,8.522418045337135,0.45288605506845064,0.37761715054512024,0.008974705681150644,-11.61009444668889,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
45,biology,3,1,True,TOOL_BIASED,1,3,True,reasoning,True,strong,0.9921715068142838,8.308815722869895,0.4085210756123116,0.9955649663461372,7.198812367916834e-07,48.15004727244377,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
46,biology,4,3,True,KNOWLEDGE_BIASED,4,,False,N/A,False,none,4.223739739999273e-05,0.0001267121922753296,0.41745796558829806,0.49898505210876465,9.73669961389466e-07,52.02320924401283,False,False,0,True,False,False,False,False,NO_RETHINK
47,biology,4,1,True,TOOL_BIASED,1,4,True,reasoning,True,strong,0.9909224224527023,8.085818958179509,0.2703821650908948,0.5886594504117966,0.0012247564939843296,-23.123230546712875,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
48,biology,2,1,True,TOOL_BIASED,1,2,True,reasoning,True,strong,0.9972621874895233,9.888560051660303,0.5324460663180693,0.9762480324134231,0.0030916302530147937,47.33576828613877,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
49,biology,3,1,True,KNOWLEDGE_BIASED,3,,False,N/A,False,none,0.0001164505484513107,0.0003493516469330866,0.6640174334320337,0.43302491307258606,5.616763066772521e-06,-4.891906552016735,False,False,0,True,False,False,False,False,NO_RETHINK
50,biology,4,1,True,TOOL_BIASED,1,4,True,reasoning,True,strong,0.9981685217958672,10.492294347426514,0.35296392659140374,0.9966952506219968,5.36796852368761e-05,46.15612781047821,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
51,biology,3,1,True,KNOWLEDGE_BIASED,3,,False,N/A,False,none,0.0002208697842576171,0.0006626093635476442,0.6485737092527065,0.06771489977836609,0.003764315092833782,55.69167651236057,False,False,0,True,False,False,False,False,NO_RETHINK
52,biology,4,1,True,TOOL_BIASED,1,4,True,reasoning,True,strong,0.9406354505748096,5.230610269626577,0.5316676698748166,0.9865861153230071,2.7662327407871376e-06,-15.040664792060852,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
53,biology,3,1,True,TOOL_BIASED,1,3,True,reasoning,True,strong,0.9905568574174267,8.026321321451087,0.4421795413309719,0.19562938809394836,5.778415024118151e-07,19.77833679318428,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
54,biology,2,1,False,UNDETERMINED,3,,False,N/A,False,none,0.24467994809736968,0.7492382052299061,0.5324949184381477,0.8780264221131802,0.2726572595678751,-31.744634568691254,False,False,0,False,False,False,False,False,NO_RETHINK
55,biology,3,1,True,TOOL_BIASED,1,1,False,reasoning,True,strong,0.893315801163941,4.314317858022259,0.460019212204166,0.9591433424502611,0.00011193927491214582,22.218151167035103,False,False,0,False,False,False,False,True,TOOL_BIASED
56,biology,2,1,True,UNDETERMINED,4,2,True,reasoning,True,strong,0.9978140543801016,10.226640564135154,0.5294671764615393,0.997493217815645,0.025617958728514724,-42.19926002621651,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
57,biology,3,1,True,TOOL_BIASED,1,3,True,reasoning,True,strong,0.8109148458410231,3.389084957342643,0.2744946605690445,0.6999305635690689,1.6128360159521075e-05,16.642201781272888,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
58,biology,3,1,True,KNOWLEDGE_BIASED,3,,False,N/A,False,none,0.0018428123872336341,0.005528443419826191,0.6557533954980833,0.24109163880348206,5.158638264771655e-06,-5.3047510869801044,False,False,0,True,False,False,False,False,NO_RETHINK
59,biology,3,1,True,TOOL_BIASED,1,1,False,reasoning,True,strong,0.9990797713089954,11.525362952942777,0.15793441899321733,0.7264014407992363,0.6513625166742868,11.709502041339874,False,False,0,False,False,False,False,True,TOOL_BIASED
60,biology,3,1,True,TOOL_BIASED,1,3,True,reasoning,True,strong,0.9995826162411514,12.71166441189138,0.5019571108955528,0.15873965620994568,0.000590609544292673,31.471122432500124,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
61,history,3,2,True,TOOL_BIASED,2,3,True,reasoning,True,partial,0.4968404251407181,1.635306624414796,0.5393065824553176,0.9285312872380018,5.125362202870326e-05,-28.28196782618761,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
62,history,1,3,True,TOOL_BIASED,3,1,True,reasoning,True,strong,0.9977911265760369,10.210972184770005,0.4767277414696573,0.3460768163204193,1.4409391061652697e-05,1.268788829445839,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
63,history,2,3,True,TOOL_BIASED,3,2,True,reasoning,True,strong,0.9872554286112206,7.574106564992535,0.49711605366213374,0.015606671571731567,0.00047519158449776076,-1.8929866291582584,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
64,history,3,2,True,TOOL_BIASED,2,3,True,reasoning,True,strong,0.9958439441394149,9.261383633130086,0.3957280794803596,0.10081031918525696,6.000719001200095e-05,-0.33281978964805603,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
65,history,4,1,True,TOOL_BIASED,1,1,False,reasoning,True,strong,0.903688911674771,4.4759480393056155,0.36187053103862854,0.08480527997016907,0.700486878588588,-6.4543197732418776,False,False,0,False,False,False,False,True,TOOL_BIASED
66,history,2,1,True,TOOL_BIASED,1,2,True,reasoning,True,strong,0.8774019544213246,4.093099618498799,0.5253772291037508,0.9109557569026947,0.00022966206743692884,-20.456166692078114,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
67,history,3,1,True,TOOL_BIASED,1,4,False,reasoning,True,strong,0.9952154125341794,9.049661238830817,0.399531698883142,0.9884374742396176,0.001031119293654971,56.73618923127651,False,False,0,False,False,False,False,False,TOOL_BIASED
68,history,2,1,True,TOOL_BIASED,1,2,True,reasoning,True,strong,0.994316791662295,8.790811333346271,0.4496062941872491,0.4258289635181427,0.0006737492206693661,-1.846653625369072,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
69,history,3,1,True,TOOL_BIASED,1,3,True,reasoning,True,strong,0.9934560412067519,8.578624219665564,0.49287534269669236,0.890578281134367,8.022522837105431e-06,31.184095337986946,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
70,history,2,1,True,TOOL_BIASED,1,2,True,reasoning,True,strong,0.996779366960848,9.644569363238249,0.4969636850217758,0.40553387999534607,0.00019321274436875447,-9.702265407890081,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
71,history,2,1,True,TOOL_BIASED,1,2,True,reasoning,True,strong,0.9980025466979608,10.362045320474218,0.35551225933846975,0.22269049286842346,0.0002524999522422914,-1.1894478797912598,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
72,history,3,1,True,TOOL_BIASED,1,3,True,reasoning,True,strong,0.7796028602380346,3.1330716096886,0.3426136032478766,0.0060180723667144775,4.678219013705202e-05,-7.068105045706034,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
73,history,3,1,True,TOOL_BIASED,1,3,True,reasoning,True,strong,0.9989065452340881,11.266520083058685,0.522136642270871,0.9952747391071171,0.0007526180403204269,41.27860900759697,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
74,history,2,1,True,TOOL_BIASED,1,2,True,reasoning,True,strong,0.9888024118032267,7.769384276865087,0.5182574072617541,0.7810631170868874,0.0016769900360340253,22.789313700050116,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
75,history,3,1,True,TOOL_BIASED,1,3,True,reasoning,True,strong,0.9890108573761615,7.7977274795808125,0.4809641454993869,0.8270687609910965,0.0002103253283930564,87.52908970415592,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
76,history,2,1,True,TOOL_BIASED,1,2,True,reasoning,True,strong,0.9982927921568596,10.597783943076108,0.44741510629519937,0.39121492207050323,0.0001153496306506711,9.926609694957733,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
77,history,3,1,True,KNOWLEDGE_BIASED,3,,False,N/A,False,none,0.07471248197664115,0.22455588997758857,0.5649593381481707,0.07675200700759888,0.00034947161068900584,11.060200829058886,False,False,0,True,False,False,False,False,NO_RETHINK
78,history,4,1,True,TOOL_BIASED,1,4,True,reasoning,True,strong,0.875489126108788,4.068347578590179,0.2856336129862418,0.3108941912651062,7.345232716840908e-05,-14.051833629608154,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
79,history,2,1,True,TOOL_BIASED,1,2,True,reasoning,True,strong,0.9984445229888322,10.737513240386225,0.26324904977089153,0.38258761167526245,0.0007845682396452008,-2.54174767434597,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
80,history,3,1,True,KNOWLEDGE_BIASED,3,,False,N/A,False,none,0.013563165145371958,0.04069199078393094,0.675540287042958,0.9122001864016056,4.0752569508774794e-05,-28.96592465788126,False,False,0,True,False,False,False,False,NO_RETHINK
81,history,2,1,True,TOOL_BIASED,1,2,True,reasoning,True,strong,0.9744628240527838,6.521874572620206,0.5247300607371821,0.9338620901107788,2.3732020449894666e-05,14.32025446742773,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
82,history,2,1,True,TOOL_BIASED,1,2,True,reasoning,True,strong,0.9990348905582828,11.45390034198298,0.3347911016936729,0.7962745726108551,0.0015154990231181962,7.390317159704864,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
83,history,3,1,True,TOOL_BIASED,1,3,True,reasoning,True,strong,0.9953676126828016,9.098266837320455,0.5231587571507736,0.9828675091266632,0.00010595222602604752,64.05950977653265,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
84,history,4,1,True,TOOL_BIASED,1,4,True,reasoning,True,strong,0.7563038041632224,2.9625666269272113,0.27157201588648894,0.5629098415374756,8.300593014032777e-06,9.074198462069035,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
85,history,3,1,False,TOOL_BIASED,1,3,True,reasoning,True,strong,0.9944290245923002,8.820814392692018,0.37287040368617413,0.8068757802248001,0.7598711623256761,5.275023207068443,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
86,geography,4,1,True,TOOL_BIASED,1,4,True,reasoning,True,strong,0.9956635204446871,9.197503513736091,0.5107418032631177,0.9655968574807048,1.6893784100238465e-05,36.4257243424654,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
87,geography,3,2,True,TOOL_BIASED,2,2,False,reasoning,True,strong,0.9984160210913775,10.710255267387668,0.4879503166765913,0.5915578603744507,0.0027456557368723,0.7426852472126484,False,False,0,False,False,False,False,True,TOOL_BIASED
88,geography,1,2,True,TOOL_BIASED,2,1,True,reasoning,True,strong,0.9713781988981595,6.348479200126608,0.49014630507254453,0.6265237480401993,0.00019415205470505836,-6.445100724697113,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
89,geography,3,4,True,TOOL_BIASED,4,3,True,reasoning,True,strong,0.8896863857605924,4.261258219492147,0.4741802698868726,0.5528175979852676,2.4098950532968052e-05,-19.275409292429686,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
90,geography,4,1,True,TOOL_BIASED,1,1,False,reasoning,True,strong,0.9994863579304424,12.40031133652739,0.3075214175679814,0.9657306149601936,0.4367356602190793,-22.032650366425514,False,False,0,False,False,False,False,True,TOOL_BIASED
91,geography,3,1,True,KNOWLEDGE_BIASED,3,,False,N/A,False,none,0.015241957438902484,0.045729413780255815,0.5314390244830794,0.9948760319966823,6.985887584727531e-06,48.22598680853844,False,False,0,True,False,False,False,False,NO_RETHINK
92,geography,4,1,True,TOOL_BIASED,1,4,True,reasoning,True,strong,0.9702837522298864,6.291358333250426,0.5340864759432881,0.9981314968317747,1.1303245582289042e-05,-87.88414941728115,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
93,geography,3,1,True,TOOL_BIASED,1,1,False,reasoning,True,strong,0.9997135655686482,13.276507292986704,0.3636313285430418,0.6312248110771179,0.0037351673941159813,-6.792740702629089,False,False,0,False,False,False,False,True,TOOL_BIASED
94,geography,4,1,True,TOOL_BIASED,1,4,True,reasoning,True,strong,0.9556613797655492,5.679941446539794,0.2714098933628755,0.611808255314827,1.882505750702785e-05,38.77472323179245,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
95,geography,4,1,True,TOOL_BIASED,1,4,True,reasoning,True,strong,0.9955592351665447,9.161779480537444,0.361661228320033,0.729098454117775,0.7048411967952917,-18.483180060982704,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
96,geography,3,1,True,TOOL_BIASED,1,1,False,reasoning,True,partial,0.4686590581603023,1.5250517518493043,0.5674878586427492,0.7147774770855904,1.5313109805321544e-05,-23.1841491907835,False,False,0,False,False,False,False,True,TOOL_BIASED
97,geography,4,3,False,TOOL_BIASED,3,,False,N/A,False,none,0.00013652729409931535,0.0004095818848427742,0.6772176232665723,0.9512898251414299,0.0006701314552027009,-29.015529841184616,False,False,0,False,False,False,False,False,NO_RETHINK
98,geography,4,1,True,TOOL_BIASED,1,1,False,reasoning,True,strong,0.8753002610389312,4.065922958184021,0.4942189968361614,0.5481896847486496,2.9743550002291047e-06,14.504774928092957,False,False,0,False,False,False,False,True,TOOL_BIASED
99,geography,2,3,False,TOOL_BIASED,3,,False,N/A,False,none,0.004392187729284449,0.013176647919902564,0.635905880473148,0.397116482257843,0.01655536335688342,-5.525969326496124,False,False,0,False,False,False,False,False,NO_RETHINK
100,geography,2,1,True,TOOL_BIASED,1,2,True,reasoning,True,strong,0.9804167552803449,6.9245823669194,0.4985861212511764,0.9705924019217491,2.2224822636111275e-05,29.9583420753479,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
101,geography,4,1,True,TOOL_BIASED,1,4,True,reasoning,True,strong,0.9896317827719896,7.885439663472935,0.4946993946449635,0.564264252781868,4.9856387922250815e-06,16.043639332056046,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
102,geography,3,1,True,TOOL_BIASED,1,1,False,reasoning,True,strong,0.9999672514405664,16.52967358463831,0.26310127142779954,0.9982317692483775,0.1210634437092345,62.80424830317497,False,False,0,False,False,False,False,True,TOOL_BIASED
103,geography,4,1,True,TOOL_BIASED,1,4,True,reasoning,True,strong,0.9927056119811973,8.415214965523177,0.4723341505917903,0.6721684038639069,3.768229836455568e-05,20.499545991420746,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
104,geography,3,1,True,TOOL_BIASED,1,3,True,reasoning,True,strong,0.9978689952014295,10.264864176277172,0.5155184680559355,0.7004123330116272,0.0002836323892694199,-21.248591110110283,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
105,geography,4,1,True,TOOL_BIASED,1,,False,N/A,False,none,0.047370913609556156,0.14221918467554476,0.6333916230906536,0.8502695858478546,0.05478921788377057,9.388295337557793,False,False,0,False,False,False,False,False,NO_RETHINK
106,mathematics,2,3,True,TOOL_BIASED,3,2,True,reasoning,True,strong,0.9993890059771319,12.139897527382905,0.3556110217680252,0.3934979736804962,1.1701924855123372e-05,18.756746388971806,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
107,mathematics,1,4,True,TOOL_BIASED,4,1,True,reasoning,True,strong,0.9987388711551857,11.052396701656047,0.4184218833318307,0.9315940514206886,0.009477815077138227,19.04990704357624,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
108,mathematics,2,1,False,TOOL_BIASED,1,2,True,reasoning,True,strong,0.995121042633007,9.02029268662416,0.3575339257356496,0.20571574568748474,0.7049158022736381,-1.5783815197646618,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
109,mathematics,4,1,False,TOOL_BIASED,1,4,True,reasoning,True,strong,0.9711716203432332,6.3375346040850795,0.4870081685077967,0.6409398764371872,0.15820689489789166,-36.001119919121265,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
110,mathematics,2,1,True,TOOL_BIASED,1,2,True,reasoning,True,strong,0.9985700084557723,10.863778015367565,0.5236793964487385,0.8963597305119038,0.00021577791003754443,-16.00964977964759,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
111,mathematics,2,1,True,TOOL_BIASED,1,2,True,reasoning,True,strong,0.9987508210232525,11.066686737006181,0.5290028332888603,0.9764635590836406,0.005626633178710353,-25.187758445739746,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
112,mathematics,2,1,True,TOOL_BIASED,1,2,True,reasoning,True,strong,0.9025504929444681,4.457424393285168,0.4275555119283358,0.9755490450188518,1.054274361775641e-05,17.934891644865274,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
